,id,listing_type,property_type,last_price,num_bedrooms,num_bathrooms,has_pool,has_terrace,surface_total
660,8f252c09c018b9863753a1fad146a7ae,for-sale,apartment,3800000,3.0,1.0,0,0,70.0
661,90fcca4b3b2fe83fd77fb006f2ef7e8e,for-sale,apartment,2950000,2.0,1.0,0,0,58.0
662,94337d2f86f4742f6946de0df01518ef,for-rent,apartment,36000,2.0,2.0,0,1,125.0
663,2487b3215d6f7e0c3aafc128a087dfc1,for-sale,apartment,7200000,2.0,2.0,0,0,167.0
664,5d2d216e6e53768dddf9bdea540a383f,for-sale,apartment,3399000,1.0,1.0,0,0,43.0
665,564de8135dcff94a3c89ff3b7fa1dc8a,for-sale,apartment,6800000,2.0,2.0,0,0,122.0
666,5fe27a120e53e35f82f53bccd77fb69b,for-sale,apartment,7200000,2.0,2.0,0,0,167.0
667,e92fcbb6e0c06e579c3a563ea2d87656,for-sale,apartment,5806000,3.0,2.0,0,0,115.0
668,374c8af0302061845a00f27c0c472346,for-sale,house,52000000,4.0,5.0,0,1,445.0
669,0d7cab82a5558afea9501eb3f6efa66e,for-sale,apartment,7000000,2.0,2.0,0,0,132.0
670,f6316ce75f7db86652b7c88cd993e4d4,for-sale,apartment,12600000,2.0,3.0,0,1,110.0
671,30efd6ff4a4977fcdfa69bbd69990b7b,for-rent,apartment,31500,0.0,0.0,0,1,44.0
672,321653929fb99fbda5e7bc161b14436d,for-sale,apartment,12150000,2.0,2.0,0,1,148.0
673,fdd049af29b518d050414269fd8b9b5b,for-sale,apartment,9850000,3.0,3.0,0,1,118.0
674,33191f4ccb0e556d5f8fde24beb36d11,for-rent,apartment,35000,3.0,2.0,0,0,110.0
675,b77723f483d16163f5ac369807939454,for-rent,apartment,37000,0.0,0.0,0,1,53.0
676,e67cece48065281f40f4d7a5f143d533,for-sale,apartment,8555389,2.0,2.0,0,1,135.0
677,e90ce60f4099b88edaa28c666d578576,for-rent,apartment,45000,2.0,2.0,0,1,73.0
678,eb763b0351f1f69a42c98e7afc298819,for-sale,apartment,3044942,1.0,1.0,0,1,35.0
679,c12345b354de20affe66ea7d79ee3910,for-rent,apartment,40000,2.0,2.0,1,1,63.0
680,a89edbefab42f93e3ea7786e8d416219,for-sale,apartment,5000000,2.0,2.0,0,0,76.0
681,c19e70095e2554eb16e45a6a3f80f53c,for-sale,apartment,6688920,2.0,2.0,0,1,86.0
682,cd207a3693ab5025e6727bdf899c4d6a,for-rent,apartment,58500,2.0,2.0,0,1,110.0
683,cd950d02b54180e8e39407310807716a,for-rent,apartment,49000,2.0,2.0,0,1,83.0
684,d0416cf7f4c94d499c0606a6be6d1dd9,for-sale,apartment,5100000,1.0,1.0,0,0,95.0
685,40bd286399a6ff89a48aa9fe86f28fe8,for-sale,apartment,4572500,2.0,2.0,0,1,68.0
686,40f8a64d46c0d41e02187bd2cef68d07,for-sale,apartment,4612500,1.0,1.0,0,1,54.0
687,a10774bbf23628b37bae7b7d0c558ede,for-sale,apartment,7940000,2.0,2.0,0,0,171.0
688,42799f7218d490aea911e4babe081203,for-sale,apartment,5745000,2.0,1.0,0,1,111.0
689,5960c001ac6ced2829544259f6728f80,for-sale,apartment,6042960,2.0,2.0,0,0,97.0
690,43b87d8beb311e9f691c02693f76cb6b,for-sale,apartment,3860000,2.0,2.0,0,0,59.0
691,ceecb88425aa6e0b7d27ce9de2e70ea4,for-sale,apartment,12200000,3.0,3.0,0,0,163.0
692,1c28e446bcee9747d1afe01473abc8b1,for-sale,apartment,8403543,2.0,2.0,0,0,122.0
693,c8b90ce096c852c4c94491982f645d63,for-sale,apartment,4681250,2.0,2.0,0,0,75.0
694,cd78a1cd6cd3d08566f05472348a9ea9,for-sale,apartment,3020000,0.0,1.0,1,1,38.0
695,cb35527467d9ef0b6169a0c4a201d2cf,for-rent,apartment,30000,2.0,2.0,0,1,85.0
696,4c666724adae0319fe655c26d258bc51,for-sale,apartment,3340000,2.0,1.0,0,0,64.0
697,29d264afe3ee3788e97d46d033908ff4,for-sale,apartment,4789600,2.0,2.0,0,0,83.0
698,fc57077cc7dcb01548ea778f346007d2,for-sale,apartment,4681250,2.0,2.0,0,1,74.0
699,88f07a38b7d01e93543acf78abf7ff91,for-sale,apartment,6090000,2.0,2.0,0,1,85.85
700,8db16cf498183f0afbd30a50935719a6,for-sale,apartment,6800000,2.0,2.0,0,0,122.0
701,87d90128b13c32e7c1dea1a1e58871cd,for-sale,apartment,6380000,2.0,2.0,1,1,109.21
702,7eeef60452394be2b2619638c5af4e60,for-sale,apartment,4100000,2.0,2.0,0,0,64.0
703,889bcc21dd4aa8e4039257b06ec78422,for-sale,apartment,8549220,2.0,2.0,0,0,119.71
704,d5726a7020ca4722b3a9dc69723b7089,for-sale,apartment,3890000,2.0,1.0,0,0,57.0
705,8b0920124084b19a0ed3ae88ab6cf282,for-rent,apartment,29000,2.0,1.0,0,0,76.0
706,8b1843c68c139c8c81f8b3812f3bc103,for-sale,apartment,3995000,1.0,1.0,0,1,74.26
707,b7d75c31578cd23c275f8fb9a40cf112,for-sale,apartment,13500000,3.0,2.0,0,0,115.0
708,89de1c171b7b58b4ce086f4e216ff87c,for-sale,apartment,3150000,1.0,1.0,0,0,54.0
709,89e54b45569e813484ed7ca567f3524e,for-sale,apartment,6180000,2.0,2.0,0,1,85.85
710,8836649040e16c2852dd7ad644889f0f,for-sale,apartment,4906170,2.0,2.0,0,1,81.19
711,8a88759231399e9f9f33f3ebfb1f52d9,for-sale,apartment,11700000,3.0,2.5,0,0,192.0
712,3ce3c87ab490d07c8e5e33160f1a9ac6,for-sale,apartment,5010000,1.0,1.0,0,0,62.0
713,a3e33b7c05bbebec77540daaca848ece,for-sale,house,16500000,4.0,3.0,0,1,268.0
714,2271834c480e2751566042d5b1d45497,for-rent,apartment,37000,2.0,2.0,0,1,75.0
715,903947a2d6bc62bc3f5b0dc5dd28d06a,for-sale,apartment,12397000,2.0,2.0,0,0,153.1
716,8c1b91082b073a5deca36d193fddc6e1,for-rent,apartment,25000,1.0,1.0,0,1,44.0
717,8c2261751c3f6ab054805681e275c33e,for-sale,apartment,5570000,1.0,1.0,0,0,65.0
718,eb3d865e6aa1aa5bdfdc44f894aa049f,for-sale,apartment,5135000,2.0,2.0,0,0,70.0
719,58f0e4e38f510df52cb01edd8251158d,for-sale,apartment,5936400,3.0,2.0,0,0,74.0
720,4b4f0fc8da25c07f8bb7c0dea0b94610,for-rent,apartment,45200,2.0,1.0,0,0,68.0
721,ef8075a5f19b24491f871778b96ae0c6,for-sale,apartment,11500000,2.0,2.0,0,0,150.0
722,34c396199b4f4857cd2f21fd306ebf32,for-sale,apartment,10547000,3.0,4.0,0,0,153.0
723,d591af02c10d65e2c6ced45c1e0af125,for-sale,apartment,7950000,2.0,2.0,0,0,100.0
724,944d723b2db8b61c00eead00d12a412d,for-sale,apartment,7950000,3.0,2.0,0,0,135.0
725,78c6f354450c917867a2bfb72ae183f8,for-sale,house,16000000,5.0,3.0,0,0,284.0
726,fa9af87ab8e6822e2efaba26a2bf9b9c,for-rent,apartment,45579,3.0,2.0,0,1,109.0
727,49a8e1b9fa3d183f6476fe77d8a2c92b,for-sale,apartment,7230000,2.0,2.0,0,1,77.0
728,4543b31c3757913207f9df5e6d3c1786,for-sale,apartment,6000000,2.0,2.0,0,0,95.0
729,6bf57b519d3702ab3a287e834fd3580b,for-sale,apartment,7500000,2.0,2.0,0,0,143.0
730,d1200daf8cfc828145978d0f8fba4529,for-sale,house,17000000,5.0,3.0,0,1,240.0
731,1b7056eadec40d3e395d0a1ca0eb9394,for-sale,apartment,7120000,1.0,1.0,0,1,61.0
732,4b9e036198ff64471691a9eafe4ba9af,for-sale,apartment,6180000,1.0,1.0,1,0,54.0
733,18e8cd169647248daff23a49c9f5c35d,for-sale,apartment,7950000,2.0,2.0,0,1,95.0
734,4d982a4b07a59e51e89a8fdc8c7eb9c3,for-rent,apartment,28000,2.0,2.0,0,0,105.0
735,4ba8ff10af2ba5438d61bb2fb3579b54,for-sale,apartment,13000000,2.0,2.0,0,1,197.0
736,1a32504af71c2d4a2fd159cb5eb9f7cb,for-sale,apartment,3197084,1.0,1.0,0,0,39.0
737,495fe5d50e8194755ec9b11ec7ca5d70,for-sale,apartment,19404000,3.0,3.0,0,1,308.0
738,4f44690d658f9d9a157d272d15d78ee8,for-sale,apartment,5400000,2.0,2.0,0,1,95.0
739,1a3a0358497dd0d90f254d50d5709325,for-sale,apartment,5200000,2.0,2.0,0,1,64.0
740,1a3a0ac5ce02898c26160e7455572006,for-rent,apartment,27700,1.0,1.0,0,0,42.0
741,49c4c390075fe61568f8c09aad6a209e,for-rent,apartment,27000,1.0,1.0,0,0,42.0
742,1a08b48000d55eea7e107fd05de43695,for-sale,apartment,9736007,2.0,2.0,0,1,107.0
743,1a13a7e2c32c344acf60ca3ff5bd5940,for-sale,apartment,7500000,2.0,2.0,0,1,81.0
744,1b214e57349cc33a5c53b6b03b9bba31,for-rent,apartment,25000,1.0,1.0,0,0,80.0
745,4982fdd41814eed89b7d39cbba52134f,for-rent,apartment,30000,2.0,1.0,0,0,73.0
746,fae618f8488b5b0b22fcabe0f7f80f15,for-rent,apartment,43000,3.0,3.0,0,1,180.0
747,3852e1b40609cb04578f47308c1af488,for-sale,apartment,5687382,1.0,1.0,0,0,54.0
748,4b2440dd6cdb3e63513023620d27a94b,for-sale,apartment,7500000,2.0,2.0,0,1,81.0
749,4b5526a869e0e29910d7c2e92ad06fb5,for-sale,apartment,11700000,2.0,2.0,0,1,180.0
750,f750545ccf5d7f1d86f16532e94f86cd,for-sale,apartment,4981774,1.0,1.0,0,1,52.0
751,92447fc8f77acbb09fe489bc341b4cd2,for-sale,apartment,3180000,0.0,0.0,1,1,40.0
752,f8ead675274f0d6d170ee911cd1e9949,for-sale,apartment,7200000,2.0,0.0,0,1,90.0
753,f7921b0258d5c489a6e466390387f2e2,for-sale,apartment,4829620,2.0,2.0,0,1,76.55
754,d36c5ca9af72368d0fc0fdc5bd48ecec,for-sale,apartment,3100000,1.0,1.0,0,0,34.0
755,a74537487b42ef8cd74195e5b5ebeb3a,for-sale,apartment,8700000,2.0,2.0,0,0,100.0
756,f910ad42f5e1803d51403574d0449aae,for-sale,apartment,11900000,3.0,3.0,0,1,240.0
757,f92bab78dfc3260d91ed8c26bf5e0e0c,for-sale,apartment,8295000,3.0,3.0,0,1,143.0
758,f858026301903474f7e261a550f8c055,for-sale,apartment,6821685,1.0,1.0,1,1,69.0
759,f85a00b248516e4a82a9f66e93ba4bbe,for-rent,apartment,23000,1.0,1.0,0,0,70.0
760,a93742c844bd7a64cdaa4f49549ba7a3,for-sale,apartment,4950000,2.0,1.0,0,0,75.0
761,a948611d3e9a56dd60165e0de89a1207,for-sale,apartment,7510000,2.0,2.0,0,0,105.0
762,d3758f7f64633e8191a4459780f369a4,for-sale,apartment,4290880,1.0,1.0,1,0,42.0
763,d3dc8661dcd61670d31993bc32429c91,for-rent,apartment,45000,2.0,1.0,0,0,65.0
764,975f258ba5d1da2ab0d63965166df108,for-sale,apartment,7700000,2.0,2.0,0,1,117.0
765,a572789377af421ceb239cd7750b0615,for-sale,house,1576990,2.0,2.0,0,0,100.0
766,d15d033ae078088fefa0e731a82ffe36,for-sale,house,45400000,6.0,5.0,0,0,570.0
767,96c2a58affbda0e86921e728178d2a8b,for-sale,apartment,15500000,1.0,1.0,1,1,178.0
768,4ef5878894ed3a8928c19b60cbb03cbe,for-sale,apartment,5333448,2.0,1.0,0,1,67.0
769,e5dfefad5c4c792ed58626768629d626,for-sale,apartment,6600000,3.0,2.0,0,0,137.62
770,2fe3815ecd914fa0cda20ce4ae85f276,for-sale,apartment,7500000,0.0,2.0,0,0,100.0
771,34930a2724daf03575c63d6e3febbb86,for-sale,apartment,11682000,2.0,2.0,0,1,178.0
772,386ab48c152711156ffd5a832faeaead,for-sale,apartment,10295370,3.0,2.0,0,1,172.62
773,3ae5b78a437c0433a1c699cad2a1668d,for-sale,apartment,9000000,2.0,2.0,0,1,178.0
774,dabee7ee258bdb77e0f9aae352557e37,for-sale,apartment,9499999,3.0,2.0,0,1,176.0
775,2d1a229f4249cd5c29f5031ba76b581c,for-sale,apartment,4829620,2.0,2.0,0,1,76.0
776,3aa2f531cbf7d4027bef5516d1d6d0f6,for-sale,apartment,5490000,2.0,1.0,0,1,113.0
777,7dbaa22a65b49a2a6b85be6507e91c21,for-sale,apartment,8550000,2.0,2.5,0,1,114.21
778,3c612ff6a143d5211063b196c041dc10,for-rent,apartment,60000,2.0,2.0,0,0,110.0
779,3b87fabd3223ed6718542531f272ed5d,for-sale,apartment,7731950,2.0,2.0,0,1,85.0
780,7edb3e38edcfd79977ca1c04f5fe0324,for-sale,apartment,12100000,3.0,3.5,0,1,181.0
781,7eec9fd3f6e880a672cc01570684a19b,for-sale,apartment,6732700,2.0,2.0,0,1,104.0
782,800f8c3eda36fd6bcf5d238b0c92c8c9,for-sale,apartment,5081670,1.0,1.0,0,1,66.0
783,7f3615a9e37610426dc7b4144f691eca,for-sale,apartment,6661750,2.0,2.0,0,1,102.85
784,7d7aa8f54273938e59ca9b23ebd3e55f,for-sale,apartment,4756150,2.0,2.0,0,1,74.9
785,7d87bd272f64c20c6399c89cc7b944be,for-sale,apartment,4612500,1.0,1.0,0,1,54.8
786,814f0026267004865e4bbdfbda8b46f8,for-sale,apartment,6688920,2.0,2.0,0,1,97.02
787,81607ce6fe7b4cdc1b7845199a453263,for-sale,apartment,5700000,1.0,1.5,0,1,69.0
788,816e63f90ce3666952ffbef59b8bc072,for-sale,apartment,6200000,2.0,2.0,0,1,83.17
789,817c9ff2a4cfde5482d2c504b16a2a53,for-rent,apartment,45000,2.0,2.0,0,1,115.0
790,82c969e8bd713fcbd8171f1394a68347,for-sale,apartment,4881624,2.0,2.0,0,1,66.0
791,82d7bf029d5389482b3e9b246d3cb1d3,for-sale,apartment,5042594,1.0,1.0,0,1,61.0
792,849ba280de2cea9d2d8c79e762607fc3,for-sale,apartment,21500000,3.0,3.0,0,1,300.0
793,42f7d2798e19291f25ae9f0ed8c01c7f,for-sale,house,23000000,0.0,0.0,0,0,391.0
794,4a52e696e5cc7378c036b9c3734e54ae,for-sale,house,15000000,0.0,3.0,0,0,262.0
795,56c264887ed00cf27097501761e21884,for-sale,apartment,11100000,3.0,2.0,0,1,189.0
796,2e0acd76b9fa895e3bcfd9d82f490f27,for-sale,apartment,3221203,1.0,1.0,0,0,34.0
797,f324383c901150b2af7fd08f1cc9f5b6,for-sale,apartment,9000000,3.0,2.0,0,0,209.0
798,f34370c59e8d5a05b5f25593a42323d7,for-rent,apartment,22000,0.0,0.0,0,1,38.0
799,c9ef463e34742d4f5d61d06a98476fa4,for-sale,house,9500000,4.0,3.0,0,1,170.0
800,d3749016842b1a9dec09f8f38b648058,for-sale,house,17500000,2.0,2.0,0,1,229.0
801,a4d8e8fc9fb4c6b501ac049a4ab9cd69,for-sale,apartment,7300000,3.0,2.0,0,1,112.0
802,a4fc83aefb014f49e0fbfa88cd172c01,for-rent,apartment,45217,2.0,1.0,0,1,68.0
803,a4cb221b93f30c9f0ffdc6a2ca97d281,for-rent,apartment,30000,2.0,1.0,0,0,73.0
804,358b7cf8f6855cbdfa4c12bddcd0ae07,for-sale,apartment,5500000,1.0,1.0,0,0,60.0
805,9bdc453d4b4efb86da4b65bea51c3fec,for-sale,apartment,4793600,2.0,2.0,0,0,79.0
806,9c03e21cac7a28ff8983723d3a02c897,for-sale,apartment,5088000,2.0,2.0,0,0,54.86
807,9c5209f573212b7973c3ec2c5d8e5234,for-sale,apartment,5600000,3.0,2.0,0,0,98.0
808,9c4c1f7ae20cb1da6c8c6b37cdd05408,for-rent,apartment,29500,2.0,2.0,0,0,90.0
809,ac1f020dc3fd7b1998ca09809603b85e,for-sale,apartment,4200000,2.0,2.0,0,1,62.0
810,ac4afe15c1392332e38079979a187252,for-sale,apartment,4176965,2.0,2.0,0,1,73.0
811,54abcb0de48e3f348b038ed894ea943c,for-sale,apartment,3841618,1.0,1.0,0,1,68.0
812,54c9a2ea32f9ab3cc6c87350a717a47c,for-sale,apartment,5330000,1.0,1.0,0,1,70.0
813,3be6e09904ea88dc4bcc458db199b6fb,for-sale,apartment,4745000,1.0,1.0,0,1,54.0
814,3bedfc2aaeab57097f25105d92226292,for-sale,apartment,10253983,2.0,2.0,0,1,102.0
815,3c6673b9770eb9eea34cc4a844028de9,for-rent,apartment,49000,3.0,3.0,0,1,135.0
816,3c8489c502fe0bd8acd29b40654ee254,for-sale,apartment,3600001,1.0,1.0,0,1,48.0
817,c0fee9a0f2a2f310d47167f1ceb105a3,for-sale,apartment,6750019,2.0,3.0,0,1,100.0
818,c82f79375f61d9c8c54780bab9c0e060,for-sale,apartment,3724833,1.0,1.0,0,1,46.0
819,cf9ec354fdec77698763978064372602,for-sale,apartment,6700000,2.0,1.0,0,1,112.0
820,07c13b4c4bef8dd34732c444346033ba,for-rent,apartment,55000,3.0,3.0,0,1,150.0
821,87f38b31ea9c81cd49c33c962271c5dd,for-sale,apartment,11220000,3.0,2.0,0,1,143.0
822,7540a95b697d2c7f116b0a7ef0d41f94,for-sale,apartment,4650000,3.0,2.0,0,0,90.0
823,b8301c30f0fc7fffc4119ec7e3bd2a58,for-sale,apartment,3990000,3.0,1.0,0,0,80.0
824,53fb0eea3f41282d024b386172ddb21a,for-rent,apartment,48500,2.0,2.0,0,0,68.0
825,61b660786a5ef8ee0e86e73c3f58c730,for-rent,apartment,39900,1.0,1.0,0,1,106.0
826,76d44b1b70e70644031f5dd88ae5dbf3,for-sale,apartment,9800000,2.0,2.0,0,1,128.0
827,6c36ad69a9e701fa26694f3d1303ce27,for-rent,apartment,23500,2.0,2.0,0,0,80.0
828,229d3dcb8943e4f9589f0a746b0f4715,for-sale,apartment,3420000,0.0,1.0,1,1,34.0
829,229f85b48bea2cd49db31365d936b9a1,for-sale,apartment,5773333,1.0,1.0,0,1,52.0
830,22ad75d5e7cebb6ca8aced2a32af2666,for-sale,apartment,4419100,2.0,2.0,0,1,74.9
831,22c4ceba5c96594365e0cc16f8838556,for-sale,apartment,3800000,1.0,1.0,0,1,69.0
832,c39b6e019499278b2047ab57b35289ee,for-rent,apartment,27019,1.0,1.0,0,0,42.0
833,c2083a6e43ed7bef3868618ac5f60c7a,for-rent,apartment,25000,2.0,1.0,0,0,90.0
834,c290123128edc8550eb8f6dfe0f9f36d,for-sale,apartment,8300000,3.0,2.0,0,0,135.0
835,f562ba326e1654f95e2fa1179f9849fa,for-sale,apartment,4330000,2.0,2.0,0,0,65.0
836,195c0742c6b924950ec2e46011dc0c0a,for-sale,apartment,6800000,2.0,3.0,0,1,148.75
837,aa84b5e8eb36922563d648f6eeff07a7,for-sale,apartment,14857500,3.0,3.5,0,0,231.0
838,aa8df9375a01f68fca94d21622dfce85,for-sale,apartment,3368166,1.0,1.0,0,0,35.0
839,aacb7a98052289384cf022f96da8ba68,for-rent,apartment,57000,3.0,3.0,0,1,174.0
840,aafb1416b2c4fe45b58477b1c5c49cca,for-sale,apartment,3200000,1.0,1.0,0,1,48.0
841,ac71519fb0267add0531bb1635c50f20,for-sale,apartment,4789600,2.0,2.0,0,1,85.0
842,6262eeec2cb4885fa720b3f108d35a27,for-sale,apartment,11672040,2.0,3.0,0,1,160.0
843,53b515eb6df3859ac04e669e744e9ee9,for-sale,apartment,3324344,0.0,0.0,0,1,58.0
844,e46b0ad88ad7393f5fd493a676ed3b03,for-sale,apartment,7600000,2.0,2.0,0,0,92.8
845,e5dddd98624dea789c18eaab6a1b15ae,for-rent,apartment,45000,3.0,2.0,0,0,120.0
846,e665680e3109dd812acd2e42b35b1c4e,for-sale,apartment,11200000,3.0,3.5,0,1,184.94
847,e6fa253fbf94196759b89c2f113e885b,for-sale,apartment,4933980,2.0,2.0,0,1,63.0
848,e5dc3097b855933dc9e8c473a92d760a,for-sale,house,17500000,7.0,1.0,0,0,400.0
849,064d67f65305ee02f790f1d1e11a1cd1,for-sale,house,9950000,3.0,2.0,0,1,170.0
850,e674cffdc5231e6040b4e00708aea061,for-sale,apartment,4734266,1.0,1.0,0,1,43.0
851,4ae4b60d4cf72a41656dcdf45407f25b,for-sale,apartment,13920000,3.0,2.0,0,1,160.0
852,b9c4b020d5f8e0ce46d7aa42bd784e57,for-sale,apartment,9486780,2.0,2.0,0,1,171.0
853,18d3e62fdb42cf7c3e433d7ab485dc44,for-sale,apartment,11600000,3.0,3.0,0,1,145.0
854,289c0b9a08940a1051811036b38a24bc,for-sale,apartment,10600000,2.0,2.0,0,1,155.0
855,afa09e5a8c25e42bd19fc3a8a7b44f6d,for-sale,apartment,7940000,2.0,2.0,0,1,171.0
856,afb17174795971a64668ec003cdb8c9f,for-sale,apartment,9486780,2.0,2.0,0,1,171.0
857,b0ddfebe72c0a094215e3d4bd7efd7ce,for-sale,apartment,12900000,3.0,3.0,0,1,284.0
858,fafe0f57dc6c157ff6c704da18f7e05d,for-sale,apartment,12000000,2.0,3.0,0,1,197.0
859,adf90cb1651686a62b70dfb641f5940a,for-rent,apartment,30900,1.0,1.0,0,0,43.0
860,57354b6431ce773ddc8e3d43fba8be14,for-sale,apartment,6800000,2.0,2.0,0,1,70.0
861,576fd18f48845930dbed8831b78d21f0,for-sale,apartment,8700000,2.0,2.5,0,0,100.0
862,57ae14bb208fcead373e071b0e84db74,for-sale,apartment,3993722,1.0,1.0,1,1,42.0
863,57d2cb375a9b7fcb42677db8f2a0e64e,for-sale,apartment,12900000,3.0,3.5,0,1,178.0
864,57dac1e2846f15584fd3870161111ce6,for-sale,apartment,5783125,2.0,2.0,0,0,88.78
865,57f684aac84650a0e30418e7dfa03e7e,for-sale,apartment,12400000,3.0,4.0,0,1,142.0
866,584fa03085ec054704f1a8a82d30836b,for-sale,apartment,7510000,2.0,2.5,0,0,105.0
867,586b7af4621ca4fc783e6aa2ed575ccb,for-sale,apartment,3845000,1.0,1.0,0,0,41.93
868,58b6649cc8b327e2fa53168e6108bbdc,for-sale,apartment,4050000,2.0,1.5,1,1,62.0
869,58ca292e108120d435107cabac91fb2c,for-sale,apartment,5677509,1.0,1.0,0,1,49.0
870,ef7f59156e054e819d360bc57442b048,for-sale,apartment,5745000,2.0,1.0,0,1,111.0
871,2c3388e2088f0b4377c4431dc37fac37,for-sale,apartment,3800000,1.0,1.0,0,0,50.0
872,673bc6fd11a2568efa1cdb262a01d6db,for-rent,apartment,52000,2.0,2.0,0,1,158.0
873,6a1a6ff3504747801653dbab86503aaa,for-sale,apartment,3940936,1.0,1.0,0,1,45.0
874,68e436020a226577cd606001eb15cca6,for-sale,apartment,5142783,1.0,1.0,1,1,50.0
875,68f580d03363c24321c1fe03312dd506,for-rent,apartment,27000,1.0,1.0,0,0,42.0
876,690c4e7994d18e1c7d02c4ea25c809b8,for-sale,apartment,4000000,3.0,2.0,0,0,90.0
877,f5eda603a44f78cefba1cc1afc27aa66,for-rent,apartment,25000,2.0,2.0,0,0,90.0
878,f61d0701ea97a29f07f0fe6f7076811f,for-sale,apartment,3800000,1.0,1.0,0,1,51.0
879,4ec4ca45af3f3c14b8337d9789911ac9,for-sale,apartment,5200000,2.0,2.0,0,1,64.0
880,f24dab5574a1a6cf6c2bca6c6a0350cf,for-sale,apartment,6071660,2.0,2.0,0,1,93.31
881,f4a97656e99ac9a7ee66bd54e896713a,for-sale,apartment,5144857,1.0,1.0,0,1,54.0
882,8c04053f8dabfe4abd69afdec2e48fd2,for-sale,apartment,11700000,3.0,3.0,0,1,147.0
883,97ef7ad7eee0cbd807cbc10e42511ba7,for-rent,apartment,50000,2.0,2.0,0,1,157.0
884,abb7a8e3e87d191991fe14b6629e7cae,for-sale,apartment,9950000,3.0,2.0,0,1,129.0
885,c2ee415edcdfbc835e8dfc9864f14023,for-sale,apartment,9364000,1.0,2.0,0,1,84.0
886,cd1481e738b3a429efe7ffe8d3890f10,for-rent,apartment,37500,2.0,2.0,1,1,70.0
887,dc581324160a3f3aeb7727d000be1bf2,for-sale,apartment,3724833,1.0,1.0,0,1,46.0
888,a667a0ca824e398f6a6167933606df2e,for-sale,house,5000000,2.0,1.0,0,1,229.0
889,5a7d7426ec920dc7604cf972de307791,for-sale,apartment,6870600,2.0,2.0,0,1,115.97
890,15fc898f0c82d5ac901b156fe66e6660,for-sale,apartment,4300000,2.0,2.0,0,1,75.0
891,0b321f3a7148a01533af9f59fd256f0c,for-sale,house,6200000,2.0,2.0,0,1,92.0
892,8c49cb53cd3c4b2ae232efc048984bb3,for-sale,apartment,9800000,2.0,2.0,0,1,128.0
893,33355683da4d17a3f859b35757a222b0,for-rent,apartment,27711,1.0,1.0,0,0,42.0
894,aa21768ba2670d87673fa80c07c92ae3,for-rent,apartment,25000,2.0,1.0,0,1,75.0
895,1b2828a42802359348f82f889d568af4,for-sale,apartment,13471140,3.0,2.0,0,1,154.07
896,1b6184065395cfad95bd72e8d5ed42cd,for-sale,apartment,13959583,3.0,3.5,0,1,154.0
897,9ae8aa13b1a7ee56c43d352ae720e58c,for-rent,apartment,45250,2.0,1.0,0,0,69.0
898,1a59342541e46672c7320dfd8dfe34f1,for-sale,apartment,4714700,2.0,2.0,0,1,83.0
899,1a9e53cd1732b4c5554188aadc89d6f1,for-sale,apartment,4850000,1.0,1.0,0,1,62.0
900,e7a61570531d10417f7d07762d3b22ae,for-sale,apartment,7950000,2.0,2.0,0,0,100.0
901,e7cc6ea5ac6b3620bfb70b9b3c6e612f,for-sale,apartment,3995000,1.0,1.0,0,1,74.0
902,e55af60f42b1abc7f81ddb8da9b2718a,for-sale,apartment,3811000,1.0,1.0,0,0,38.0
903,e5695472efcf7ed8142e69c50b0587e6,for-sale,apartment,10295370,2.0,2.0,0,1,152.0
904,e62212be783c51f14eb535f181f21bb2,for-rent,apartment,25000,2.0,1.0,0,0,57.0
905,a2532d0d5a2a86de6df9eb3cb99f3e7b,for-sale,apartment,6430000,2.0,2.0,0,1,89.85
906,a25e459467faf5ddba832f98a49a4d51,for-sale,apartment,5300000,1.0,1.0,0,1,55.0
907,a08219c71767c61fe05afa4009cec7df,for-sale,apartment,3035038,1.0,1.0,0,1,35.0
908,a11990347ba193187c4c21b371db0e33,for-sale,apartment,5330000,1.0,1.0,0,1,70.75
909,a2990d27aedfd96a7654539c63651dde,for-sale,apartment,10590000,2.0,2.5,0,0,138.0
910,a15261fd1c9504fb3d70b57b6cd9c595,for-sale,apartment,12900000,3.0,4.0,0,1,142.0
911,a152a624f46803381e1830cb867578b3,for-sale,apartment,7880000,2.0,2.0,0,0,109.0
912,a1593e01e28f0bd5f4af9b0603aa1119,for-sale,apartment,7200000,2.0,2.0,0,1,167.0
913,a1661e5e6079e317e07f07944355e94a,for-sale,apartment,15500000,1.0,1.0,1,1,178.0
914,41a6444860771774f3a2c03fbb63a13a,for-sale,apartment,4718235,1.0,1.0,0,1,58.0
915,1c57f1de05757487c62e74c138201855,for-sale,apartment,12600000,3.0,3.5,0,1,163.0
916,9ae8374890c182e84bb198d23bedafe6,for-rent,apartment,50000,2.0,2.0,0,0,115.0
917,9b530137867d5c2a39d8ad7b3b827bb2,for-sale,apartment,3500000,2.0,2.0,0,0,68.0
918,399536898c7cbec523559f65e36ba564,for-sale,apartment,6360000,2.0,2.0,0,1,96.0
919,9b5dcce45d73f67ff74bb4f324914d70,for-sale,apartment,3644068,1.0,1.0,0,1,40.0
920,31de54c0d2294d92f842030d30525664,for-rent,apartment,49008,3.0,3.0,0,0,134.0
921,1a4182deed3e3283cc535d7ea803330c,for-sale,house,17000000,3.0,1.0,0,1,195.0
922,fe01bab0855385c7269081337a0edb83,for-sale,apartment,7200000,2.0,2.0,0,0,146.0
